Titulo,URL,Descripcion
Smile,/title/tt15474916/,Horror Mystery Thriller             After witnessing a bizarre traumatic incident involving a patient a psychiatrist becomes increasingly convinced she is being threatened by an uncanny entity
The Meg,/title/tt4779682/,Action Horror SciFi             A group of scientists exploring the Marianas Trench encounter the largest marine predator that has ever existed  the Megalodon
The Matrix,/title/tt0133093/,Action SciFi             When a beautiful stranger leads computer hacker Neo to a forbidding underworld he discovers the shocking truththe life he knows is the elaborate deception of an evil cyberintelligence
Tenet,/title/tt6723592/,Action SciFi Thriller             Armed with only one word Tenet and fighting for the survival of the entire world a Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time
Ant-Man,/title/tt0478970/,Action Comedy SciFi             Armed with a supersuit with the astonishing ability to shrink in scale but increase in strength cat burglar Scott Lang must embrace his inner hero and help his mentor Dr Hank Pym pull off a plan that will save the world
Léon: The Professional,/title/tt0110413/,Action Crime Drama             12yearold Mathilda is reluctantly taken in by Léon a professional assassin after her family is murdered An unusual relationship forms as she becomes his protégée and learns the assassins trade
Malum,/title/tt9472334/,Drama Horror Thriller             A rookie police officer willingly takes the last shift at a newly decommissioned police station in an attempt to uncover the mysterious connection between her fathers death and a vicious cult
Inglourious Basterds,/title/tt0361748/,Adventure Drama War             In Nazioccupied France during World War II a plan to assassinate Nazi leaders by a group of Jewish US soldiers coincides with a theatre owners vengeful plans for the same
Barbarian,/title/tt15791034/,Horror Mystery Thriller             A woman staying at an Airbnb discovers that the house she has rented is not what it seems
Back to the Future,/title/tt0088763/,Adventure Comedy SciFi             Marty McFly a 17yearold high school student is accidentally sent 30 years into the past in a timetraveling DeLorean invented by his close friend the maverick scientist Doc Brown
Ford v Ferrari,/title/tt1950186/,Action Biography Drama             American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966
Schindler's List,/title/tt0108052/,Biography Drama History             In Germanoccupied Poland during World War II industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis
The Unbearable Weight of Massive Talent,/title/tt11291274/,Action Comedy Crime             Moviestar Nick Cage is channeling his iconic characters as hes caught between a superfan and a CIA agent
Prisoners,/title/tt1392214/,Crime Drama Mystery             When Keller Dovers daughter and her friend go missing he takes matters into his own hands as the police pursue multiple leads and the pressure mounts
Black Swan,/title/tt0947798/,Drama Thriller             Nina is a talented but unstable ballerina on the verge of stardom Pushed to the breaking point by her artistic director and a seductive rival Ninas grip on reality slips plunging her into a waking nightmare
Taxi Driver,/title/tt0075314/,Crime Drama             A mentally unstable veteran works as a nighttime taxi driver in New York City where the perceived decadence and sleaze fuels his urge for violent action
Shutter Island,/title/tt1130884/,Mystery Thriller             Teddy Daniels and Chuck Aule two US marshals are sent to an asylum on a remote island in order to investigate the disappearance of a patient where Teddy uncovers a shocking truth about the place
We're the Millers,/title/tt1723121/,Comedy Crime             A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the US from Mexico
The Grand Budapest Hotel,/title/tt2278388/,Adventure Comedy Crime             A writer encounters the owner of an aging highclass hotel who tells him of his early years serving as a lobby boy in the hotels glorious years under an exceptional concierge
Problemista,/title/tt15078804/,Comedy             Alejandro is an aspiring toy designer from El Salvador struggling to bring his unusual ideas to life in NY As time runs out on his work visa a job assisting an erratic artworld outcast becomes his only hope to stay in the country
Fool's Paradise,/title/tt9013340/,Comedy             A fool for love becomes an accidental celebrity only to lose it all
Teenage Mutant Ninja Turtles: Mutant Mayhem,/title/tt8589698/,Animation Action Adventure             The Turtle brothers as they work to earn the love of New York City while facing down an army of mutants
The Gentlemen,/title/tt8367814/,Action Comedy Crime             An American expat tries to sell off his highly profitable marijuana empire in London triggering plots schemes bribery and blackmail in an attempt to steal his domain out from under him
The Outsiders,/title/tt0086066/,Crime Drama             The rivalry between two gangs the poor Greasers and the rich Socs only heats up when one gang member kills a member of the other
Beetlejuice,/title/tt0094721/,Comedy Fantasy             The spirits of a deceased couple are harassed by an unbearable family that has moved into their home and hire a malicious spirit to drive them out
Gladiator,/title/tt0172495/,Action Adventure Drama             A former Roman General sets out to exact vengeance against the corrupt emperor who murdered his family and sent him into slavery
King Arthur,/title/tt0349683/,Action Adventure Drama             A demystified take on the tale of King Arthur and the Knights of the Round Table
Transformers,/title/tt0418279/,Action Adventure SciFi             An ancient struggle between two Cybertronian races the heroic Autobots and the evil Decepticons comes to Earth with a clue to the ultimate power held by a teenager
The French Dispatch,/title/tt8847712/,Comedy Drama Romance             A love letter to journalists set in an outpost of an American newspaper in a fictional twentieth century French city that brings to life a collection of stories published in The French Dispatch Magazine
Wonka,/title/tt6166392/,Adventure Comedy Family             The story will focus specifically on a young Willy Wonka and how he met the OompaLoompas on one of his earliest adventures
No Country for Old Men,/title/tt0477348/,Crime Drama Thriller             Violence and mayhem ensue after a hunter stumbles upon a drug deal gone wrong and more than two million dollars in cash near the Rio Grande
The Irishman,/title/tt1302006/,Biography Crime Drama             An illustration of Frank Sheerans life from WWII veteran to hitman for the Bufalino crime family and his alleged assassination of his close friend Jimmy Hoffa
Don't Worry Darling,/title/tt10731256/,Drama Thriller             A 1950s housewife living with her husband in a utopian experimental community begins to worry that his glamorous company could be hiding disturbing secrets
Sicario,/title/tt3397884/,Action Crime Drama             An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the US and Mexico
